,x_pix,y_pix,ux,uy,Exx,Eyy,Exy,R,Reig,lambda1,width_mm,area_mm2,stress_mpa,frame
2903600,272.0,861.0,4.274706816611683,-0.04519257441644342,1.2350170335280322,-0.21982077496409486,0.04634371500593536,2.7702050879642015,1.8226880132754626,3.4729836260151647,3.0422,4.86752,0.15006265757511014,11.0
2906099,323.0,860.0,19.18077759266943,-0.11667464596508825,4.109058025432179,-0.32819352834592386,-0.17997917524431528,1.0191696170892754,2.318893920595612,9.232692365006654,3.074,4.9184,0.331206519803188,45.0
2888960,320.0,867.0,3.803413728958959,-0.08030101006097023,0.9242862705448032,-0.1796332897756131,-0.012124935411311488,0.20326916286497954,0.6292088111232648,2.8488388581888096,3.0634,4.901440000000001,0.15023489933570539,9.0
2913441,321.0,857.0,16.35227351904308,-0.07184823616825664,3.823024060186013,-0.32260198004039764,-0.16573591463160023,0.9164260934454382,2.2857366549611413,8.65927875464143,3.0634,4.901440000000001,0.2982177211186916,39.0
2915839,271.0,856.0,1.8489997786526855,-0.07505244133403943,0.35122629949073847,-0.10639878018405963,0.011409423263700922,1.6965637934930478,1.4273055460709407,1.7030211610174804,3.0422,4.86752,0.1377217854266649,5.0
2891411,323.0,866.0,15.041965080630547,-0.09446994611892467,3.6544438087420303,-0.2923907848598607,-0.147476725450455,0.7649535071557559,2.136931775391533,8.319893451116567,3.074,4.9184,0.2771398572706571,36.0
2910944,272.0,858.0,5.0561838061565565,-0.017028992538661303,1.5232235197389667,-0.24363923685715572,0.06213769489830115,2.8480477202562073,2.0116864746168712,4.050812210946278,3.0422,4.86752,0.15264768239267637,13.0
2884064,320.0,869.0,1.5560950657494126,-0.09698612665690964,0.24684768202321405,-0.0825166406592574,0.006089776770456629,0.916888759446146,1.0588869870378976,1.4939204807890376,3.0634,4.901440000000001,0.12712922222856954,4.0
2920733,269.0,854.0,17.65482458265327,-0.07414695452662912,3.8900010824601585,-0.3151112326112856,-0.018010442477665554,1.1317571435243319,0.2453910919650105,8.78015643908177,3.0422,4.86752,0.32909602918940245,44.0
2915841,273.0,856.0,3.075082998159174,-0.05557216190788283,0.7649413492642354,-0.17227928601678022,0.02714013885813,2.4332480478375964,1.6573261273179922,2.531453236909364,3.0422,4.86752,0.14799256335875355,8.0
2913390,270.0,857.0,6.5606504505511385,0.008879551612338332,2.066793459011091,-0.27168244225860866,0.07079434694866499,2.773419979939235,1.7324409803292773,5.137869412118656,3.0422,4.86752,0.17067597133653278,17.0
2920739,275.0,854.0,5.474773244780235,0.0004074423903186464,1.6561004258012546,-0.24406937015844443,0.029252012382420083,2.104006874780119,0.8817567574511214,4.3131012738070975,3.0422,4.86752,0.1555956357652357,14.0
2925632,272.0,852.0,0.6392208538357907,-0.07796070029281271,0.10382769805799541,-0.0450115426944227,0.00024132512656076195,0.8408136093572354,0.09289796633962466,1.2076561786739146,3.0422,4.86752,0.09309657443626324,2.0
2915889,321.0,856.0,16.353378253161736,-0.06746470185000941,3.76612161676524,-0.32260198004039764,-0.16631312774423587,0.8324110511711508,2.325444987731898,8.545750843874863,3.0634,4.901440000000001,0.2982177211186916,39.0
2896307,323.0,864.0,4.709692957110945,-0.057765000141057676,1.2402137716491366,-0.2071340408783125,-0.032173796879452626,0.05939084528645888,1.272817511246455,3.481857251044573,3.074,4.9184,0.1485102852553676,11.0
2918287,271.0,855.0,9.620569492686379,0.019429637754500906,2.8591285664600763,-0.29267296232089945,0.02424022801551235,1.87692724119233,0.44062204659137644,6.7186299697863365,3.0422,4.86752,0.2076963835793176,25.0
2901200,320.0,862.0,14.986310368260352,-0.07699326740101942,3.653982511529362,-0.31811843925428496,-0.16668578648584972,1.0128225810494054,2.398746232751319,8.321930124021081,3.0634,4.901440000000001,0.27809881871450015,36.0
2903652,324.0,861.0,15.067243687516743,-0.07446500977169324,3.653982511529362,-0.31811843925428496,-0.16668578648584972,1.0128225810494054,2.398746232751319,8.321930124021081,3.074,4.9184,0.2771398572706571,36.0
2901198,318.0,862.0,5.515921907755473,-0.03275504683672592,1.538482252824203,-0.21284821016918204,-0.06963026120666925,0.7323630695422544,2.2732108077399187,4.082492569603466,3.0634,4.901440000000001,0.1515912970473983,13.0
2913389,269.0,857.0,17.655650024664176,-0.08747343371871086,3.8933565004578323,-0.35341451596931334,0.07335766752963335,2.1951338570520242,0.9893195925472524,8.789246569418529,3.0422,4.86752,0.32909602918940245,44.0
2893854,318.0,865.0,1.5505269140381381,-0.09302136925760796,0.2467408342017865,-0.0825166406592574,0.005980122649360745,0.9233135564461139,1.0401744278001126,1.4936988241584181,3.0634,4.901440000000001,0.12712922222856954,4.0
2928126,318.0,851.0,10.358519278269899,0.026709941773582546,2.83196080682578,-0.2819726347423534,-0.0780001741146391,0.0,1.4339894239669133,6.667826780344607,3.0634,4.901440000000001,0.20625903836423579,25.0
2920738,274.0,854.0,11.651815664163504,0.0021748424104863773,3.2072455293911077,-0.30181210422939964,-0.0008629056010933386,1.578078391817594,0.0140894936303322,7.414491483173097,3.0422,4.86752,0.24275702020741569,30.0
2906095,319.0,860.0,14.531093843206566,-0.05947577743086985,3.5794318088810204,-0.3159367499988126,-0.16068006425476228,1.0083150276684667,2.358053804689253,8.172096924217843,3.0634,4.901440000000001,0.27192393786315855,35.0
2918291,275.0,855.0,6.244660258925373,0.007493218733060303,1.9390847038164352,-0.2586699509471164,0.032411005616652944,2.116692360803389,0.8447146795833299,4.879125151188112,3.0422,4.86752,0.16380364230655448,16.0
2903650,322.0,861.0,8.816102396247164,-0.004589454396256354,2.529983970323554,-0.2679581373641572,-0.10853306966300612,0.9270274342539042,2.218078716459508,6.0683753740561315,3.0634,4.901440000000001,0.18502488370764505,21.0
2903650,322.0,861.0,6.803605508062789,-0.015697131255718588,1.9494249420379193,-0.23805710121114604,-0.09077013102129898,0.9857020103243724,2.3720672877509794,4.90637001765476,3.0634,4.901440000000001,0.16267005308643986,16.0
2935476,324.0,848.0,10.866851680813188,0.03137404314055825,2.9195781847337616,-0.2820600790688488,-0.10402412364906967,0.11694664247119485,1.8589780550026185,6.8459089243540605,3.074,4.9184,0.21421468689004555,26.0
2891411,323.0,866.0,2.4638314083764605,-0.0895509696350616,0.46997414876834664,-0.1224636735007914,0.0047649071291700285,0.6413113526424317,0.4607834180642662,1.9400249397448346,3.074,4.9184,0.14227187825309043,6.0
2898752,320.0,863.0,8.383803886362283,-0.011544200889434642,2.4209956881838246,-0.2640655309557207,-0.10009754039572433,0.8438444557028217,2.132008969999906,5.84944419078489,3.0634,4.901440000000001,0.17993318738982828,20.0
2896301,317.0,864.0,5.503963563015818,-0.03776173872517363,1.5384201176173358,-0.2276145109809743,-0.04404737936952227,0.20874546525906118,1.4278535399864947,4.079036076887811,3.0634,4.901440000000001,0.1515912970473983,13.0
2908494,270.0,859.0,5.804128785846345,-0.0035711569203269455,1.809251827648663,-0.25865917136096195,0.06783382519246244,2.7938483705555313,1.8767877690338115,4.62294919201845,3.0422,4.86752,0.16246880978403785,15.0
2888960,320.0,867.0,6.3670582042973765,-0.033858213482076405,1.8167912523958845,-0.24869500525305116,-0.03966218232740086,0.05877935162707963,1.0996729669106036,4.6351051574682085,3.0634,4.901440000000001,0.1613444581592348,15.0
2935468,316.0,848.0,7.538203396304683,0.04052814693884166,2.18248904311983,-0.26210292810200586,-0.08112318878967656,0.3206187656190448,1.898562080054876,5.370356276632019,3.0634,4.901440000000001,0.17257636531305084,18.0
2925679,319.0,852.0,14.106334614289818,-0.02175383809134912,3.4973517654287196,-0.3012152252082391,-0.09952205471902503,0.0,1.4997717268492996,7.99991489073707,3.0634,4.901440000000001,0.2628285091728145,34.0
2896304,320.0,864.0,12.008023577202433,-0.037713787656858955,3.2083946271052155,-0.2897195937133759,-0.13712042219441387,0.8905917883880309,2.2413176781890587,7.427522585313175,3.0634,4.901440000000001,0.23128381026800285,29.0
2930528,272.0,850.0,8.101968959652103,0.04117846558257732,2.513696936131805,-0.27604686496773034,0.01888066007250705,1.9377827183543146,0.38774746141920435,6.0276494247612,3.0422,4.86752,0.18631425571954507,21.0
2908496,272.0,859.0,5.057042886920367,-0.02008768158268648,1.5232235197390507,-0.24363923685717054,0.06213769489830341,2.8480477202562073,2.0116864746168712,4.050812210946446,3.0422,4.86752,0.15264768239267637,13.0
2925679,319.0,852.0,5.53255692759694,-0.005796952404608202,1.547951837198422,-0.23793659491832164,-0.0605482359887905,0.13173704884281384,1.9395702734317204,4.100004585123743,3.0634,4.901440000000001,0.1515912970473983,13.0
2888962,322.0,867.0,8.411383918148513,-0.025749108937910936,2.4217179998318876,-0.26838646982898445,-0.07479306682485991,0.451730141178249,1.591357695099027,5.847591738124916,3.0634,4.901440000000001,0.17993318738982828,20.0
2896302,318.0,864.0,4.6638265771018395,-0.05636504549177834,1.2402137716492148,-0.2065029039490116,-0.03331918446873885,0.032442331913619324,1.3186412096450948,3.481961471590507,3.0634,4.901440000000001,0.14902416167493632,11.0
2933021,317.0,849.0,15.38072319810951,-0.02493581433921488,3.692176675862979,-0.30282704992711484,-0.13139998159106556,0.0,1.8818087343744623,8.392987795117147,3.0634,4.901440000000001,0.2850472134719592,37.0
2891409,321.0,866.0,18.189261351497617,-0.13623520910320153,4.019716565876805,-0.2969577121977889,-0.1628440812141306,0.817814931674409,2.157363261055088,9.051702096796983,3.0634,4.901440000000001,0.3208993809982372,43.0
2928127,319.0,851.0,8.378336302604822,0.029451037425527904,2.4291210404461316,-0.26701308405913504,-0.09883173471224785,0.515584951404304,2.0965309027334493,5.865478087254523,3.0634,4.901440000000001,0.17993318738982828,20.0
2903653,325.0,861.0,0.6920490270041101,-0.08395627279554846,0.0973832503387635,-0.043633095552571055,-0.001233342575376514,0.36389192027318334,0.5010633187383042,1.1947880728939746,3.074,4.9184,0.09213350642485361,2.0
2928131,323.0,851.0,16.856308333705062,-0.05483704862140071,3.783383989774711,-0.2963539677162863,-0.22078635368081787,0.8995561431106499,3.0886964408955064,8.590595332575548,3.074,4.9184,0.3003556628171763,40.0
2923185,273.0,853.0,4.673029370235632,-0.01177967785423606,1.3780534694711082,-0.22758422714789744,0.023026158092417936,2.092720354510648,0.8214431498895373,3.75676723106315,3.0422,4.86752,0.15261136266517653,12.0
2918285,269.0,855.0,11.560736218193561,0.002293729410463019,3.2072455293913342,-0.3034033696235736,0.0042709525285014776,1.6432811193535528,0.06970422805311409,7.414501450598556,3.0422,4.86752,0.24275702020741569,30.0
2923186,274.0,853.0,5.848754870580494,0.01333758082164227,1.8054812414727364,-0.2517043474182656,0.02597827109324232,2.022172281627394,0.7233809835170663,4.61161848888552,3.0422,4.86752,0.16246880978403785,15.0
2930528,272.0,850.0,0.6389058008500802,-0.07698150062610892,0.10322403459638085,-0.04474534426760035,0.00016076910249033223,0.8652455585430767,0.062251910638929146,1.2064484185444182,3.0422,4.86752,0.09309657443626324,2.0
2908545,321.0,859.0,6.792320544675623,-0.009508691068345954,1.9494249420379197,-0.23805710121114604,-0.09077013102130652,0.9857020103240028,2.372067287751287,4.906370017654763,3.0634,4.901440000000001,0.16267005308643986,16.0
2915843,275.0,856.0,0.2558625279679033,-0.043836933075094356,0.04915222048486756,-0.01744135831783511,-0.00020573678578613458,0.486566565936583,0.17700955132902282,1.0983057121800166,3.0422,4.86752,0.0528244132535665,1.0
2915843,275.0,856.0,13.325981445773035,-0.03180590820666751,3.4401432461338786,-0.3236451784806584,0.03519037948129966,1.968727391893445,0.5356372456423859,7.880944475359741,3.0422,4.86752,0.2646600667280258,34.0
2888961,321.0,867.0,18.188202799587295,-0.1401638426188847,4.019716565876804,-0.296957712197759,-0.16284408121437632,0.8178149316775287,2.157363261058129,9.051702096797019,3.0634,4.901440000000001,0.3208993809982372,43.0
2903646,318.0,861.0,10.752149648278998,-0.014186265285180522,2.9658422669783158,-0.29167391064328385,-0.13518725074418877,0.9245295512816609,2.372342898357544,6.942885844666124,3.0634,4.901440000000001,0.21495591418032248,26.0
2893860,324.0,865.0,9.64537078807764,-0.022068667045716417,2.7314336011751545,-0.27262034418286096,-0.10004072765017033,0.6106620627428199,1.9052448288534067,6.469522923395908,3.074,4.9184,0.19468571913630447,23.0
2928127,319.0,851.0,18.163259979576083,-0.07010487950331834,4.112078914936732,-0.30488192310675605,-0.1966201363407184,0.0,2.5438034592641694,9.241628292106078,3.0634,4.901440000000001,0.3208993809982372,43.0
2920734,270.0,854.0,7.314847273596326,0.025916906547894136,2.300917426365949,-0.271757833049047,0.02245136754111515,1.8944261132754145,0.4999612759183398,5.602226682614008,3.0422,4.86752,0.17830897150910527,19.0
2903599,271.0,861.0,10.013483482506285,-0.007768728305491468,2.9401614867496133,-0.3077682183982386,0.0757449838926376,2.6147037661796695,1.33522745169858,6.883853952401145,3.0422,4.86752,0.2164538648017882,26.0
2928126,318.0,851.0,5.522159386749186,-0.0024343192329592256,1.5377009367420844,-0.23855405637177024,-0.05511405503392444,0.03409861135745724,1.7755100064404854,4.078818770582392,3.0634,4.901440000000001,0.1515912970473983,13.0
2908544,320.0,859.0,9.185393051565589,0.0034604952311987347,2.630828257452754,-0.27321182473046957,-0.11412276741397537,0.9143487479766016,2.2469864227022067,6.270612282890224,3.0634,4.901440000000001,0.19025044415518702,22.0
2886512,320.0,868.0,11.593534533810498,-0.04657333206869119,3.1431289251014842,-0.27986792555551704,-0.1245347059318415,0.7520707422919451,2.0808550214387385,7.295307475270599,3.0634,4.901440000000001,0.22566593531696805,28.0
2901152,272.0,862.0,12.43880295456066,-0.04108664396059991,3.327610560992091,-0.3282957282784011,0.06239343962096653,2.353339114955547,0.9774576073411122,7.657350174418097,3.0422,4.86752,0.2508762232101769,32.0
2888959,319.0,867.0,7.967148854474585,-0.02449728495332204,2.31420150245989,-0.2657959008223846,-0.06753729303517655,0.4064790759789631,1.4984790779133796,5.6319364694123335,3.0634,4.901440000000001,0.17707499938793494,19.0
2933022,318.0,849.0,7.565718619675167,0.03632536890246163,2.2214158304793963,-0.26053920327888164,-0.0956083738121891,0.5046392203132224,2.2027620818735243,5.45018669912207,3.0634,4.901440000000001,0.17257636531305084,18.0
2923232,320.0,853.0,11.200070958291967,0.010195052127990323,3.0171173813476577,-0.28595873048046,-0.08784919326491511,0.0,1.5224138591429772,7.038904367145694,3.0634,4.901440000000001,0.22098773727720827,27.0
2913389,269.0,857.0,10.367602453599378,0.004965059182249654,3.012822140051295,-0.3120907643717612,0.07230075064982518,2.5532548228479413,1.2451210636158805,7.028787176921014,3.0422,4.86752,0.22252772150910524,27.0
2920735,271.0,854.0,6.19299298878984,0.013240530642696147,1.9390847038164343,-0.25763329481529956,0.026676203830823364,2.0138964219651245,0.6956438979795007,4.8788172057941726,3.0422,4.86752,0.16380364230655448,16.0
2920785,321.0,854.0,16.355551438559964,-0.05904966886418084,3.7613176156657717,-0.3024217007960256,-0.16719924910888181,0.2160941905270606,2.352088841933275,8.536370573008984,3.0634,4.901440000000001,0.2982177211186916,39.0
2910941,269.0,858.0,3.0515080386640596,-0.05769550055981121,0.764941349264235,-0.17053756481108617,0.03550385626510011,2.6853532488785357,2.170361887664016,2.5325737551505236,3.0422,4.86752,0.14799256335875355,8.0
2925681,321.0,852.0,2.003978644843436,-0.0752013705151664,0.3494175903233433,-0.10479682995392331,-0.004592090475868578,0.5878285028941588,0.5791792239859245,1.6989280228774803,3.0634,4.901440000000001,0.1367686934859959,5.0
2918288,272.0,855.0,12.849109649808295,-0.01792834309287583,3.380943109626203,-0.30747013705840803,-0.004576615728937205,1.4976392051526852,0.07109296325417337,7.761897576645345,3.0422,4.86752,0.2588128965058182,33.0
2933026,322.0,849.0,5.5673933670034135,0.0016832322702287073,1.5798272960422954,-0.23655997984154264,-0.07235107208793132,0.31603804739176133,2.2774189072915365,4.165409310262083,3.0634,4.901440000000001,0.1515912970473983,13.0
2915841,273.0,856.0,12.0421406268628,-0.007419385823425273,3.2706357429168835,-0.3168309212404318,0.03590440321461533,2.047864636475087,0.5733561547409677,7.54199009714939,3.0422,4.86752,0.2474586838883045,31.0
2920737,273.0,854.0,0.254650863906035,-0.04318370793186721,0.04918995316010988,-0.022234800912559805,0.0003791161320792475,0.5261166636846525,0.30410938992225345,1.0983839308350896,3.0422,4.86752,0.0528244132535665,1.0
2891412,324.0,866.0,16.40422736354606,-0.11150846862595465,3.8232876469853068,-0.29526902873797134,-0.15468333337235116,0.768895118416982,2.1478615833172525,8.658178037160546,3.074,4.9184,0.29718938414931684,39.0
2908495,271.0,859.0,16.77575056443073,-0.08796999828324292,3.8104409301107456,-0.3494801761945291,0.07187159589530048,2.2062347902377097,0.9895142815571587,8.623364592549638,3.0422,4.86752,0.3164231847018605,42.0
2896301,317.0,864.0,14.055333870164276,-0.07151633831115145,3.5220972028860364,-0.29999531480189057,-0.14253395437282995,0.811324479846697,2.1327325951019427,8.05481045075398,3.0634,4.901440000000001,0.2628285091728145,34.0
2923181,269.0,853.0,11.96768512140261,0.00773335935472641,3.2680308395476034,-0.30212795622683963,-0.007726721847405659,1.4842298222847612,0.12400170743902482,7.536095124078626,3.0422,4.86752,0.2474586838883045,31.0
2884064,320.0,869.0,4.681624472605544,-0.0698375699869751,1.235185458295158,-0.21390080777736792,-0.01906675654512964,0.31864753374562255,0.7537112410567858,3.4708725820833854,3.0634,4.901440000000001,0.14902416167493632,11.0
2896305,321.0,864.0,12.439834497466641,-0.045827313167479566,3.2829714953508957,-0.29137123359636863,-0.13857092045537323,0.8715394674910402,2.216820293686238,7.576671187686339,3.0634,4.901440000000001,0.2410770408288176,30.0
2928126,318.0,851.0,6.352371355140953,0.014341384061824947,1.8061816954554644,-0.24692917533896275,-0.07011599424572049,0.2740134810141381,1.9536795587638467,4.617146895046982,3.0634,4.901440000000001,0.1613444581592348,15.0
2913389,269.0,857.0,16.27773682929806,-0.06994997740747877,3.77366805670525,-0.3475879704199587,0.07127563826215319,2.241584117673416,0.9905149678103241,8.549800749418837,3.0422,4.86752,0.30965996195187695,41.0
2923184,272.0,853.0,2.663136703687022,-0.056698776948267415,0.6123868487990101,-0.15823090204066076,0.011279114409666762,1.871542099299201,0.8383678631624596,2.2251037994673757,3.0422,4.86752,0.14742429204194332,7.0
2915839,271.0,856.0,8.851466850078667,0.019492859907993765,2.694512728806104,-0.29285866608338185,0.055243214505741954,2.3356364561162826,1.0590451020176321,6.391067901922584,3.0422,4.86752,0.1967207614966143,23.0
2908545,321.0,859.0,12.031627506137959,-0.01798117038880509,3.2079126647049137,-0.3039702463777212,-0.15019878811737655,1.0634813586329654,2.444517674329529,7.428649538778757,3.0634,4.901440000000001,0.23128381026800285,29.0
2915842,274.0,856.0,10.061090043861043,0.010280283394267897,2.9401614867496133,-0.3031119310297976,0.053795357775068935,2.3160449868960864,0.950002252599411,6.882107062844632,3.0422,4.86752,0.2164538648017882,26.0
2930576,320.0,850.0,7.190874073766084,0.024198111396167565,2.097799864862328,-0.25440768024668725,-0.08867516224138382,0.4447175078814643,2.1558972140080614,5.202276131074628,3.0634,4.901440000000001,0.1694948227459685,17.0
2891410,322.0,866.0,4.262187690805147,-0.07064193090658177,1.082354151143123,-0.19681539749965132,-0.01597570258269175,0.43359692298593167,0.7154251294122269,3.1651072850113704,3.0634,4.901440000000001,0.15131632071391263,10.0
2913388,268.0,857.0,15.357934197036538,-0.05841778063707537,3.675472999245735,-0.3434318540164085,0.0666389127789544,2.2257526126176694,0.9496939671349566,8.353155318982598,3.0422,4.86752,0.30029589339129575,39.0
2901202,322.0,862.0,6.393713860715552,-0.019344361943937738,1.8157431200998988,-0.2301348128694255,-0.08284171515727085,0.8675144709459004,2.3149694086127544,4.638184131820548,3.0634,4.901440000000001,0.1613444581592348,15.0
2908494,270.0,859.0,1.4410548420375893,-0.08364965693040793,0.2456452560885265,-0.07687777745903379,0.008179884636011695,1.7091752908297932,1.4519010381748005,1.4917051649086797,3.0422,4.86752,0.12801514015350735,4.0
2903648,320.0,861.0,2.451262321726462,-0.08223416646644921,0.4695826835187089,-0.12249503602581957,-0.011404294613702662,0.0,1.1030562161883792,1.9396045314072583,3.0634,4.901440000000001,0.14276416848926027,6.0
2884064,320.0,869.0,15.421579404223035,-0.1096431145850465,3.6586397128092676,-0.29334008155952745,-0.14319019800313715,0.7501636499879821,2.0723482765821393,8.327642123553494,3.0634,4.901440000000001,0.2850472134719592,37.0
2918291,275.0,855.0,15.497229506457264,-0.05502669576433261,3.672471820961529,-0.31603991338700443,-0.004084018784384815,1.375726022603227,0.05866767563029249,8.344952005539893,3.0422,4.86752,0.30029589339129575,39.0
2886513,321.0,868.0,18.65670817143159,-0.14719080490734138,4.052142498727869,-0.2961140162177762,-0.1664437323524418,0.8591848987438094,2.188913584016858,9.11700873744417,3.0634,4.901440000000001,0.32681854801854143,44.0
2886512,320.0,868.0,3.3539607194186,-0.08308769389456705,0.7685316001771385,-0.1621583512475449,-0.007054210373819829,0.6241427709652063,0.4342429250268187,2.5371701296822486,3.0634,4.901440000000001,0.1469683933701116,8.0
2935468,316.0,848.0,3.778275749306215,-0.03820973291478991,0.9329177608987342,-0.1972781212766615,-0.025843670169396333,0.0,1.309244016536564,2.8670168151199347,3.0634,4.901440000000001,0.15023489933570539,9.0
2908498,274.0,859.0,6.234991668773407,-0.005283468513144651,1.9338794222096238,-0.2646314096094829,0.06958592795216663,2.764049701298696,1.8110746133741777,4.872159423234213,3.0422,4.86752,0.16380364230655448,16.0
2928129,321.0,851.0,10.409320358152147,0.02512279954505825,2.8761027807238158,-0.27995700426251824,-0.0960135235375625,0.0924149319027869,1.7409037459551886,6.758042003919811,3.0634,4.901440000000001,0.20625903836423579,25.0
2910994,322.0,858.0,7.6152466496961795,0.005373997004070485,2.1953434307832507,-0.2520972385836062,-0.09779749251525682,0.9285197816067198,2.2846313303831876,5.398490218409662,3.0634,4.901440000000001,0.17257636531305084,18.0
2928079,271.0,851.0,2.2532811161344566,-0.061945739040752734,0.4742365602241807,-0.1384478492438812,0.0062677550759511706,1.7183198796448726,0.5860534558750806,1.948601345167941,3.0422,4.86752,0.14375904074354087,6.0
2893858,322.0,865.0,5.132400816411679,-0.04936904174415968,1.3924703549099893,-0.22655192954736125,-0.024369472079594875,0.23490654324015434,0.8621538775947156,3.785674160727455,3.0634,4.901440000000001,0.1515552286674936,12.0
2925680,320.0,852.0,6.784509882580098,0.012176439707208608,1.9767030326696937,-0.2505688488388468,-0.0840241365568784,0.43496250790811486,2.157403471545515,4.959736712539819,3.0634,4.901440000000001,0.16267005308643986,16.0
2908545,321.0,859.0,2.003973848472093,-0.0833755380611797,0.34716830055227077,-0.10370118591424415,-0.00789073339465542,0.23884325575741586,1.0023326836249515,1.694612710339238,3.0634,4.901440000000001,0.1367686934859959,5.0
2893855,319.0,865.0,7.968191190369602,-0.017769151334363187,2.314201502460089,-0.2657959008224234,-0.06753729303527715,0.4064790759807564,1.498479077915569,5.631936469412741,3.0634,4.901440000000001,0.17707499938793494,19.0
2898756,324.0,863.0,11.67010006408379,-0.02979748672997662,3.14259764366953,-0.2971791844555217,-0.14275297666579795,0.9972676333233873,2.372374172593951,7.297023633143064,3.074,4.9184,0.22488777691932338,28.0
2906099,323.0,860.0,3.8265650453439584,-0.06667273019470366,0.9236965221016766,-0.17148149071504332,-0.036417187006548765,0.0,1.902414999946763,2.849812282565343,3.074,4.9184,0.14971684795868576,9.0
2893860,324.0,865.0,7.638094670485362,-0.017609484097814043,2.196284969276807,-0.26145518227884174,-0.05902007893792508,0.2891385550772059,1.3748422214889773,5.395402917681169,3.074,4.9184,0.17198127439817829,18.0
2881618,322.0,870.0,6.799235799694433,-0.04365678163648834,1.9505163922204356,-0.2534469390067698,-0.04578182729015552,0.18599576051719927,1.189492518912358,4.9029339704119055,3.0634,4.901440000000001,0.16267005308643986,16.0
2906100,324.0,860.0,18.72971379644089,-0.11505062547912903,3.9886677143067946,-0.32645919374022536,-0.16075769367926504,0.643558108085294,2.130586055161962,8.98929673053638,3.074,4.9184,0.3256915875081327,44.0
2935471,319.0,848.0,18.166823614843825,-0.05784772760265122,4.119176516806655,-0.30488192310672446,-0.19697863655524286,0.0,2.544350212000226,9.25585911679373,3.0634,4.901440000000001,0.3208993809982372,43.0
2906099,323.0,860.0,14.60979208682322,-0.06117696831657016,3.5794318088812602,-0.3159367499988126,-0.16068006425476664,1.0083150276684667,2.358053804689253,8.172096924218323,3.074,4.9184,0.2709862691119063,35.0
2930576,320.0,850.0,9.99230194374272,0.03241560766117235,2.797352950984743,-0.27772844450178985,-0.10302729245809442,0.30898271764317936,1.916768056423618,6.601601806988651,3.0634,4.901440000000001,0.20019828499379771,24.0
2901205,325.0,862.0,1.121848141528127,-0.11860035821919301,0.16504089397926025,-0.058671043301171344,-0.0037198663571933782,0.44576162445046646,0.9523592071256931,1.330205461126081,3.074,4.9184,0.11121691790013012,3.0
2886514,322.0,868.0,2.0078148524943327,-0.09403820014577391,0.3475032098660794,-0.10471870180872234,0.005926467722337269,0.796095081495522,0.7507019298021216,1.6951617283917455,3.0634,4.901440000000001,0.1367686934859959,5.0
2898751,319.0,863.0,11.173077505941642,-0.02822410502661521,3.066638746723317,-0.29357179399600025,-0.134303111443795,0.9229780217060434,2.2851763703038106,7.143996228303289,3.0634,4.901440000000001,0.22098773727720827,27.0
2930527,271.0,850.0,12.004280259381396,0.01790564506590764,3.2680308395476034,-0.30212795622683963,-0.007726721847405659,1.4842298222847612,0.12400170743902482,7.536095124078626,3.0422,4.86752,0.2474586838883045,31.0
2901203,323.0,862.0,19.17842436044916,-0.1256723634180439,4.109058025432179,-0.3281935283459052,-0.17997917524456966,1.0191696170921365,2.318893920599071,9.232692365006695,3.074,4.9184,0.331206519803188,45.0
2933025,321.0,849.0,13.294158280997614,0.0030972542072951192,3.423666226511565,-0.2945756607841894,-0.11054853583230524,0.0,1.701480232207577,7.853900177981316,3.0634,4.901440000000001,0.2491400555755043,32.0
2891407,319.0,866.0,12.819166038458192,-0.05575160502401699,3.3353413335729734,-0.28497755642258094,-0.1292686583023228,0.7003539768860164,2.0423605006455956,7.679902371701465,3.0634,4.901440000000001,0.24574616704478677,31.0
2898752,320.0,863.0,0.687097703046234,-0.08413494385403086,0.09984954207026231,-0.04049408788322134,-0.0029966583336506754,0.49648030570230367,1.2226534000860247,1.1998269969036883,3.0634,4.901440000000001,0.09245230748514721,2.0
2910992,320.0,858.0,18.646471782868062,-0.10436919774946807,4.040354088113956,-0.32771003285888245,-0.17387954021044205,0.9490150683131868,2.275972682689506,9.09452955614911,3.0634,4.901440000000001,0.32681854801854143,44.0
2901199,319.0,862.0,2.447004391029795,-0.08350223324075512,0.469582683518738,-0.12249503602581957,-0.011404294613702758,0.0,1.1030562161883792,1.9396045314073167,3.0634,4.901440000000001,0.14276416848926027,6.0
2935471,319.0,848.0,9.178599974303776,0.04255143255648486,2.6184463262779905,-0.27228793149684927,-0.10752246889644619,0.518634455679107,2.1272301108876777,6.244880332867546,3.0634,4.901440000000001,0.19025044415518702,22.0
2935468,316.0,848.0,11.132718703688866,0.030929320943319905,3.0042898837100727,-0.28691993392129034,-0.08095484272581675,0.0,1.4081856569291693,7.01255990029484,3.0634,4.901440000000001,0.22098773727720827,27.0
2908544,320.0,859.0,7.9873587699310535,0.001604363544544185,2.3133357807621477,-0.2566245757432738,-0.10321405314988796,0.9735738506910027,2.29616789350281,5.634948741996409,3.0634,4.901440000000001,0.17707499938793494,19.0
2906047,271.0,860.0,11.198108987306034,-0.012993862030150627,3.1496066464932615,-0.3192775289110029,0.0651306273579084,2.4323149766668153,1.075261474986181,7.301658173844465,3.0422,4.86752,0.23289554413746633,29.0
